county,office,district,candidate,party,precinct,absentee,early_voting,election_day,votes
Warren,Town Council Member for Town of Queensbury Ward 4,,UNDER VOTES,STATS,Thurman 1 ,0,0,0,0
Warren,Town Council Member for Town of Queensbury Ward 4,,UNDER VOTES,STATS,"Warrensburg 1,2,3 ",0,0,0,0
Warren,Town Council Member for Town of Queensbury Ward 4,,UNDER VOTES,STATS,"Queensbury Ward 4 1,2,3 ",35,32,98,165
Warren,Town Council Member for Town of Queensbury Ward 4,,UNDER VOTES,STATS,Glens Falls Ward 1 1 ,0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,Diane Swanson,RW1,"Horicon 1,2 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,Diane Swanson,RW1,Thurman 1 ,0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,Diane Swanson,RW1,"Warrensburg 1,2,3 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,Diane Swanson,RW1,"Queensbury Ward 1 1,2,3,4,5 ",832,921,1077,2830
Warren,Library Trustee for the Town of Queensbury,,Diane Swanson,RW1,"Queensbury Ward 2  1,2,3,4 ",962,857,1102,2921
Warren,Library Trustee for the Town of Queensbury,,Diane Swanson,RW1,"Queensbury Ward 3 1,2,3,4 ",799,806,1040,2645
Warren,Library Trustee for the Town of Queensbury,,Diane Swanson,RW1,"Queensbury Ward 4 1,2,3 ",550,479,964,1993
Warren,Library Trustee for the Town of Queensbury,,Diane Swanson,RW1,Glens Falls Ward 1 1 ,0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,Write-in,,"Horicon 1,2 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,Write-in,,Thurman 1 ,0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,Write-in,,"Warrensburg 1,2,3 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,Write-in,,"Queensbury Ward 1 1,2,3,4,5 ",5,8,11,24
Warren,Library Trustee for the Town of Queensbury,,Write-in,,"Queensbury Ward 2  1,2,3,4 ",4,7,5,16
Warren,Library Trustee for the Town of Queensbury,,Write-in,,"Queensbury Ward 3 1,2,3,4 ",2,4,1,7
Warren,Library Trustee for the Town of Queensbury,,Write-in,,"Queensbury Ward 4 1,2,3 ",2,2,10,14
Warren,Library Trustee for the Town of Queensbury,,Write-in,,Glens Falls Ward 1 1 ,0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,OVER VOTES,STATS,"Horicon 1,2 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,OVER VOTES,STATS,Thurman 1 ,0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,OVER VOTES,STATS,"Warrensburg 1,2,3 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,OVER VOTES,STATS,"Queensbury Ward 1 1,2,3,4,5 ",0,1,0,1
Warren,Library Trustee for the Town of Queensbury,,OVER VOTES,STATS,"Queensbury Ward 2  1,2,3,4 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,OVER VOTES,STATS,"Queensbury Ward 3 1,2,3,4 ",2,0,0,2
Warren,Library Trustee for the Town of Queensbury,,OVER VOTES,STATS,"Queensbury Ward 4 1,2,3 ",0,0,1,1
Warren,Library Trustee for the Town of Queensbury,,OVER VOTES,STATS,Glens Falls Ward 1 1 ,0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,UNDER VOTES,STATS,"Horicon 1,2 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,UNDER VOTES,STATS,Thurman 1 ,0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,UNDER VOTES,STATS,"Warrensburg 1,2,3 ",0,0,0,0
Warren,Library Trustee for the Town of Queensbury,,UNDER VOTES,STATS,"Queensbury Ward 1 1,2,3,4,5 ",389,547,1066,2002
Warren,Library Trustee for the Town of Queensbury,,UNDER VOTES,STATS,"Queensbury Ward 2  1,2,3,4 ",345,392,735,1472
Warren,Library Trustee for the Town of Queensbury,,UNDER VOTES,STATS,"Queensbury Ward 3 1,2,3,4 ",247,398,852,1497
Warren,Library Trustee for the Town of Queensbury,,UNDER VOTES,STATS,"Queensbury Ward 4 1,2,3 ",182,254,756,1192
Warren,Library Trustee for the Town of Queensbury,,UNDER VOTES,STATS,Glens Falls Ward 1 1 ,0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,"Horicon 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,Thurman 1 ,0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,"Warrensburg 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,"Queensbury Ward 4 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,Glens Falls Ward 1 1 ,151,93,359,603
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,"Glens Falls Ward 2 1,2 ",332,292,677,1301
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,"Glens Falls Ward 3 1,2 ",342,440,699,1481
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,Glens Falls Ward 4 1 ,144,131,334,609
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,YES,,"Glens Falls Ward 5 1,2 ",177,152,454,783
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,"Horicon 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,Thurman 1 ,0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,"Warrensburg 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,"Queensbury Ward 4 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,Glens Falls Ward 1 1 ,40,16,125,181
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,"Glens Falls Ward 2 1,2 ",91,66,263,420
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,"Glens Falls Ward 3 1,2 ",85,75,217,377
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,Glens Falls Ward 4 1 ,37,18,93,148
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,NO,,"Glens Falls Ward 5 1,2 ",87,55,277,419
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,"Horicon 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,Thurman 1 ,0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,"Warrensburg 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,"Queensbury Ward 4 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,Glens Falls Ward 1 1 ,0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,"Glens Falls Ward 2 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,"Glens Falls Ward 3 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,Glens Falls Ward 4 1 ,0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,OVER VOTES,STATS,"Glens Falls Ward 5 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,"Horicon 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,Thurman 1 ,0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,"Warrensburg 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,"Queensbury Ward 4 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,Glens Falls Ward 1 1 ,21,7,73,101
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,"Glens Falls Ward 2 1,2 ",21,14,147,182
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,"Glens Falls Ward 3 1,2 ",27,20,51,98
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,Glens Falls Ward 4 1 ,11,5,20,36
Warren,CRANDALL LIBRARY BUDGET for the City of Glens Falls,,UNDER VOTES,STATS,"Glens Falls Ward 5 1,2 ",7,6,138,151
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,YES,,"Horicon 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,YES,,Thurman 1 ,0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,YES,,"Warrensburg 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,YES,,"Queensbury Ward 1 1,2,3,4,5 ",817,1044,1180,3041
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,YES,,"Queensbury Ward 2  1,2,3,4 ",943,918,1187,3048
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,YES,,"Queensbury Ward 3 1,2,3,4 ",680,844,1058,2582
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,YES,,"Queensbury Ward 4 1,2,3 ",474,507,1059,2040
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,YES,,Glens Falls Ward 1 1 ,0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,NO,,"Horicon 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,NO,,Thurman 1 ,0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,NO,,"Warrensburg 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,NO,,"Queensbury Ward 1 1,2,3,4,5 ",340,352,769,1461
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,NO,,"Queensbury Ward 2  1,2,3,4 ",311,260,559,1130
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,NO,,"Queensbury Ward 3 1,2,3,4 ",321,315,587,1223
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,NO,,"Queensbury Ward 4 1,2,3 ",233,193,596,1022
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,NO,,Glens Falls Ward 1 1 ,0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,OVER VOTES,STATS,"Horicon 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,OVER VOTES,STATS,Thurman 1 ,0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,OVER VOTES,STATS,"Warrensburg 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,OVER VOTES,STATS,"Queensbury Ward 1 1,2,3,4,5 ",1,0,0,1
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,OVER VOTES,STATS,"Queensbury Ward 2  1,2,3,4 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,OVER VOTES,STATS,"Queensbury Ward 3 1,2,3,4 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,OVER VOTES,STATS,"Queensbury Ward 4 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,OVER VOTES,STATS,Glens Falls Ward 1 1 ,0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,UNDER VOTES,STATS,"Horicon 1,2 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,UNDER VOTES,STATS,Thurman 1 ,0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,UNDER VOTES,STATS,"Warrensburg 1,2,3 ",0,0,0,0
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,UNDER VOTES,STATS,"Queensbury Ward 1 1,2,3,4,5 ",68,81,205,354
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,UNDER VOTES,STATS,"Queensbury Ward 2  1,2,3,4 ",57,78,96,231
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,UNDER VOTES,STATS,"Queensbury Ward 3 1,2,3,4 ",49,49,248,346
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,UNDER VOTES,STATS,"Queensbury Ward 4 1,2,3 ",27,35,76,138
Warren,CRANDALL LIBRARY Budget for the Town of Queensbury,,UNDER VOTES,STATS,Glens Falls Ward 1 1 ,0,0,0,0
